transaction_id,src_account,dst_account,amount,timestamp,category
8042ad33-090,ACC002679,MERCHANT_FUEL_49,96.97,2026-01-03 09:37:00,fuel
bba0dafe-354,ACC004614,MERCHANT_RESTAURANT_11,9.8,2026-03-08 21:19:00,restaurant
968f4427-675,ACC001682,MERCHANT_RETAIL_20,30.43,2026-02-26 16:35:00,retail
fc753380-2c0,ACC001399,MERCHANT_RESTAURANT_22,20.88,2026-03-31 00:18:00,restaurant
0deea250-122,ACC001846,MERCHANT_RESTAURANT_46,37.08,2026-01-19 01:45:00,restaurant
1744e9c1-607,ACC001899,MERCHANT_RESTAURANT_14,22.91,2026-02-14 04:25:00,restaurant
690756c6-93d,ACC001110,MERCHANT_INSURANCE_46,9.37,2026-01-07 16:20:00,insurance
b94e4ff3-fb5,ACC001345,MERCHANT_SUBSCRIPTION_23,26.83,2026-03-25 05:17:00,subscription
56ae8848-208,ACC002813,MERCHANT_RETAIL_3,66.71,2026-03-19 22:49:00,retail
2a85964b-77f,ACC001299,MERCHANT_HEALTHCARE_17,37.17,2026-03-31 08:33:00,healthcare
f79050ca-21d,ACC004368,MERCHANT_RENT_23,7.7,2026-01-20 01:19:00,rent
11969797-ac6,ACC000960,MERCHANT_INSURANCE_12,57.79,2026-02-27 03:34:00,insurance
5765d271-23f,ACC000990,MERCHANT_RESTAURANT_9,68.73,2026-03-10 19:25:00,restaurant
0bf3738a-ae8,ACC001509,MERCHANT_RENT_19,99.94,2026-01-21 14:03:00,rent
3c376a99-e51,ACC004485,MERCHANT_SUBSCRIPTION_20,53.4,2026-02-09 14:47:00,subscription
9bf912f2-23a,ACC004499,MERCHANT_GROCERY_37,2.67,2026-03-25 16:42:00,grocery
92b68ae5-88e,ACC000429,ACC003444,19.88,2026-02-17 21:26:00,transfer_p2p
cc7d3589-db3,ACC000779,MERCHANT_INSURANCE_3,6.7,2026-02-23 18:44:00,insurance
fe99a346-03b,ACC002449,MERCHANT_UTILITIES_5,97.39,2026-02-26 22:27:00,utilities
b52054bf-07a,ACC002658,MERCHANT_RESTAURANT_40,28.5,2026-03-21 22:27:00,restaurant
6ad94fe8-ac1,ACC000422,MERCHANT_RETAIL_28,80.03,2026-03-27 02:47:00,retail
032c8d34-454,ACC004951,MERCHANT_GROCERY_12,54.3,2026-03-21 20:30:00,grocery
f6bca234-8c0,ACC003798,ACC000161,40.9,2026-03-10 10:11:00,transfer_p2p
f17e707e-dce,ACC002583,ACC001104,84.4,2026-01-29 05:08:00,transfer_p2p
f6eefb5c-d7c,ACC000596,MERCHANT_INSURANCE_43,19.98,2026-02-24 17:10:00,insurance
e1516420-82d,ACC000821,MERCHANT_RENT_3,9.01,2026-03-01 00:17:00,rent
c15b8ab0-158,ACC001403,MERCHANT_INSURANCE_23,18.98,2026-02-20 01:11:00,insurance
2c072edb-18b,ACC001834,MERCHANT_RENT_46,41.95,2026-01-22 19:41:00,rent
d1bbc2b0-88c,ACC001320,MERCHANT_RENT_7,42.06,2026-03-02 17:09:00,rent
68493178-b8f,ACC002573,ACC001631,15.05,2026-02-06 15:22:00,transfer_p2p
e1f6d0d1-988,ACC000403,MERCHANT_INSURANCE_5,61.1,2026-03-06 21:57:00,insurance
3a56c941-695,ACC003559,MERCHANT_FUEL_8,96.52,2026-01-06 17:09:00,fuel
48601e50-61a,ACC003980,MERCHANT_RESTAURANT_46,20.08,2026-03-03 20:35:00,restaurant
dba41ef1-cd0,ACC000346,MERCHANT_UTILITIES_19,88.62,2026-02-16 06:51:00,utilities
1791d860-4cd,ACC001890,MERCHANT_RESTAURANT_39,17.64,2026-03-23 03:40:00,restaurant
1e973ae4-651,ACC000767,MERCHANT_INSURANCE_48,78.55,2026-02-24 04:00:00,insurance
e8e7ad34-813,ACC001951,MERCHANT_FUEL_1,12.77,2026-03-02 08:46:00,fuel
f5b1e2b8-1ce,ACC004917,MERCHANT_UTILITIES_35,13.84,2026-02-11 00:03:00,utilities
906e56c1-b5e,ACC004315,MERCHANT_INSURANCE_40,3.83,2026-01-17 17:06:00,insurance
1773424d-836,ACC001883,MERCHANT_SUBSCRIPTION_6,57.89,2026-03-10 10:39:00,subscription
e953cb93-c7e,ACC003226,MERCHANT_INSURANCE_15,40.09,2026-02-02 23:06:00,insurance
a8670e13-c55,ACC004288,MERCHANT_HEALTHCARE_14,112.05,2026-03-27 06:41:00,healthcare
a72a3b8f-4c7,ACC003116,ACC004420,31.93,2026-01-18 16:19:00,transfer_p2p
bd8acca2-bb3,ACC000181,MERCHANT_RENT_8,8.91,2026-02-02 07:00:00,rent
39a143ac-dc6,ACC003855,MERCHANT_SUBSCRIPTION_11,20.49,2026-01-06 12:06:00,subscription
bc636159-0b9,EXTERNAL_PAYROLL,ACC000855,3772.23,2026-03-14 12:43:00,salary
24027176-d4d,ACC001807,MERCHANT_RENT_31,16.12,2026-02-17 14:19:00,rent
2b707b16-507,ACC004053,MERCHANT_FUEL_42,19.14,2026-03-26 06:22:00,fuel
968bc92e-80f,ACC004142,MERCHANT_FUEL_8,27.56,2026-02-22 10:16:00,fuel
194fea2b-712,EXTERNAL_PAYROLL,ACC001859,8974.0,2026-01-20 05:33:00,salary
540f063a-c86,ACC002540,MERCHANT_RETAIL_18,69.47,2026-02-02 06:46:00,retail
20cfd2a7-1d1,ACC004189,MERCHANT_FUEL_7,18.38,2026-03-28 10:10:00,fuel
df6eda20-028,ACC003800,MERCHANT_RETAIL_31,6.07,2026-01-24 10:53:00,retail
4c6f4d93-8f6,ACC001972,MERCHANT_RETAIL_44,12.78,2026-01-09 00:35:00,retail
f04cc2ab-6e8,ACC000659,MERCHANT_UTILITIES_44,21.6,2026-03-11 12:55:00,utilities
6bf82c1c-94e,ACC002059,MERCHANT_UTILITIES_5,30.68,2026-02-16 11:53:00,utilities
2339f10e-201,ACC003435,MERCHANT_FUEL_37,75.91,2026-01-09 13:46:00,fuel
95f1c348-844,ACC001381,MERCHANT_RESTAURANT_29,31.98,2026-03-10 15:43:00,restaurant
f2cbbc65-4d8,EXTERNAL_PAYROLL,ACC004223,2109.55,2026-02-10 07:38:00,salary
d204e070-16d,ACC000238,MERCHANT_SUBSCRIPTION_20,479.22,2026-02-24 23:54:00,subscription
2e9d0c05-529,ACC000742,MERCHANT_RENT_21,124.43,2026-02-06 23:39:00,rent
e444ff7a-d95,ACC001400,ACC002263,36.86,2026-01-24 02:58:00,transfer_p2p
2cfe0176-c32,ACC000151,MERCHANT_RESTAURANT_34,10.22,2026-01-25 12:45:00,restaurant
f905da03-c4b,ACC002730,MERCHANT_RENT_44,53.08,2026-03-28 10:57:00,rent
8f4526b8-00a,ACC003191,MERCHANT_RETAIL_43,29.18,2026-01-10 00:16:00,retail
f61a6f69-c85,ACC000035,MERCHANT_RENT_40,36.07,2026-02-27 13:15:00,rent
924bbe87-74c,ACC001242,MERCHANT_UTILITIES_41,4.3,2026-01-18 10:35:00,utilities
4f57ca6d-c09,ACC003328,MERCHANT_INSURANCE_48,12.73,2026-02-05 08:56:00,insurance
8d61a5c6-929,ACC004360,MERCHANT_GROCERY_37,21.91,2026-01-09 17:26:00,grocery
9475e0e9-ae1,ACC002855,MERCHANT_RESTAURANT_23,27.52,2026-03-13 09:59:00,restaurant
7dd85931-e40,ACC004752,MERCHANT_RESTAURANT_8,27.27,2026-01-02 02:38:00,restaurant
a71431d1-b4a,ACC001719,MERCHANT_RESTAURANT_38,65.06,2026-03-30 18:50:00,restaurant
d4e54a82-26a,ACC003818,MERCHANT_RESTAURANT_31,7.77,2026-03-24 01:45:00,restaurant
bde959aa-ca3,ACC002121,MERCHANT_HEALTHCARE_27,69.61,2026-01-19 11:52:00,healthcare
3bdff73a-cf2,ACC001273,ACC003073,27.81,2026-01-18 13:22:00,transfer_p2p
981f5f39-9e3,ACC003338,MERCHANT_RESTAURANT_26,151.88,2026-03-21 07:51:00,restaurant
9c7390a1-1b0,ACC002281,MERCHANT_RENT_37,32.84,2026-03-30 16:23:00,rent
53b04912-488,EXTERNAL_PAYROLL,ACC003498,3370.5,2026-03-24 10:49:00,salary
bd09b392-99b,ACC001726,MERCHANT_UTILITIES_12,7.99,2026-03-17 03:18:00,utilities
4a947bc5-3af,ACC000384,MERCHANT_RENT_29,87.18,2026-02-27 16:55:00,rent
207b2ff8-26b,ACC002958,MERCHANT_RESTAURANT_42,5.2,2026-01-15 13:51:00,restaurant
89c389b8-176,ACC002154,MERCHANT_RETAIL_26,8.75,2026-03-26 11:23:00,retail
44b92c93-24d,ACC003633,ACC003345,119.77,2026-02-20 11:47:00,transfer_p2p
77384c3a-a1b,ACC001194,MERCHANT_SUBSCRIPTION_43,361.71,2026-02-22 05:09:00,subscription
d478bfcf-786,ACC001413,MERCHANT_INSURANCE_24,14.8,2026-03-21 20:46:00,insurance
b9b444d3-7da,ACC002911,MERCHANT_INSURANCE_18,59.33,2026-02-02 07:05:00,insurance
b88c8dcc-44b,ACC002593,ACC000972,101.32,2026-03-24 20:34:00,transfer_p2p
a8afcbac-670,ACC004347,MERCHANT_UTILITIES_6,252.41,2026-03-06 14:45:00,utilities
41bedf98-620,ACC001772,MERCHANT_GROCERY_27,42.53,2026-02-05 20:56:00,grocery
04ef773c-8ac,ACC002677,MERCHANT_INSURANCE_26,4.87,2026-03-28 08:12:00,insurance
964ccb9c-f65,ACC000767,MERCHANT_SUBSCRIPTION_41,4.48,2026-01-29 20:04:00,subscription
25eaa11f-850,ACC004901,MERCHANT_INSURANCE_45,47.84,2026-02-20 22:21:00,insurance
113aad3a-ad7,ACC001215,MERCHANT_HEALTHCARE_25,39.01,2026-02-11 03:27:00,healthcare
463c1e24-69d,ACC001044,MERCHANT_FUEL_30,24.59,2026-02-17 23:52:00,fuel
13dea839-e6d,ACC000881,ACC001336,66.55,2026-02-16 22:12:00,transfer_p2p
2b5270fd-3be,ACC004015,MERCHANT_RENT_20,257.33,2026-03-11 19:41:00,rent
150f3cab-a43,ACC003587,MERCHANT_UTILITIES_42,25.18,2026-03-03 15:49:00,utilities
d027df46-2d5,ACC000009,ACC002495,97.36,2026-01-01 02:50:00,transfer_p2p
aae2db61-b06,ACC004594,MERCHANT_FUEL_16,57.58,2026-03-11 03:27:00,fuel
dfde5ee2-602,ACC002234,MERCHANT_RESTAURANT_5,4.76,2026-03-19 15:49:00,restaurant
e5f39e3a-ef6,ACC002259,MERCHANT_RETAIL_15,20.75,2026-02-17 21:41:00,retail
3ee22086-623,ACC000116,MERCHANT_UTILITIES_39,117.67,2026-03-02 17:20:00,utilities
a3522162-762,ACC002180,MERCHANT_SUBSCRIPTION_34,7.87,2026-03-18 09:29:00,subscription
90d6090e-ec0,ACC003877,ACC003598,12.3,2026-03-19 14:42:00,transfer_p2p
558ff250-fa5,ACC001328,MERCHANT_SUBSCRIPTION_17,23.18,2026-01-02 15:36:00,subscription
18da9a38-422,ACC001986,MERCHANT_HEALTHCARE_27,29.45,2026-03-07 14:23:00,healthcare
c7eb28d7-b5c,ACC003103,MERCHANT_HEALTHCARE_28,9.84,2026-03-16 18:10:00,healthcare
de50ced8-19a,ACC001031,MERCHANT_UTILITIES_29,40.07,2026-02-19 02:06:00,utilities
ea7fa7c2-34a,ACC001321,MERCHANT_SUBSCRIPTION_38,8.64,2026-03-19 19:46:00,subscription
35563560-4f5,ACC001771,MERCHANT_RETAIL_49,287.64,2026-01-10 18:55:00,retail
d78f9c77-efb,ACC003980,MERCHANT_RESTAURANT_14,165.36,2026-02-17 11:45:00,restaurant
e0e4bfb1-5c3,EXTERNAL_PAYROLL,ACC002103,3164.46,2026-01-06 18:17:00,salary
7308aa5b-3ff,ACC001073,MERCHANT_SUBSCRIPTION_30,74.83,2026-01-07 12:02:00,subscription
d0eba863-421,ACC000535,MERCHANT_FUEL_9,236.23,2026-03-04 08:50:00,fuel
bc8489a1-2a3,ACC002585,MERCHANT_UTILITIES_27,31.4,2026-03-24 18:55:00,utilities
c931ddf8-4cb,ACC001586,MERCHANT_FUEL_11,144.47,2026-02-27 07:33:00,fuel
02c2d544-722,ACC001427,ACC004882,56.45,2026-02-21 21:24:00,transfer_p2p
f193d1d9-bb7,ACC004466,MERCHANT_RENT_11,37.19,2026-03-22 01:03:00,rent
f19d4a49-4b6,ACC001733,MERCHANT_RETAIL_39,38.02,2026-01-04 15:16:00,retail
6c1d4a5e-95a,ACC002475,ACC000766,190.12,2026-01-28 00:51:00,transfer_p2p
0e7ed18e-bdf,ACC003497,MERCHANT_GROCERY_34,18.91,2026-01-18 19:39:00,grocery
696f7f8c-bec,ACC000784,MERCHANT_UTILITIES_17,85.41,2026-02-18 02:08:00,utilities
6878f1ea-8da,ACC003193,MERCHANT_HEALTHCARE_20,48.55,2026-02-25 10:33:00,healthcare
b91be7db-8d4,ACC003274,MERCHANT_RENT_20,17.99,2026-01-30 17:35:00,rent
64f42e69-7ca,ACC003176,MERCHANT_UTILITIES_45,17.29,2026-03-20 02:00:00,utilities
6ab34c34-f12,ACC000958,MERCHANT_RETAIL_14,44.17,2026-02-10 17:44:00,retail
ddec1faa-48b,ACC004043,MERCHANT_INSURANCE_21,6.8,2026-03-13 20:18:00,insurance
09d1fbfc-c80,EXTERNAL_PAYROLL,ACC003100,3561.52,2026-03-25 21:12:00,salary
9b62936f-80f,EXTERNAL_PAYROLL,ACC004039,4091.22,2026-02-08 06:16:00,salary
856466ac-4c2,ACC002823,MERCHANT_RENT_49,16.28,2026-02-08 23:13:00,rent
bc079c8c-08b,ACC003697,MERCHANT_GROCERY_20,17.32,2026-03-16 03:12:00,grocery
644e831f-d2e,EXTERNAL_PAYROLL,ACC004249,2939.02,2026-01-18 19:14:00,salary
b9c22394-d13,ACC003304,MERCHANT_HEALTHCARE_5,250.34,2026-03-09 04:47:00,healthcare
173ab7d6-9d7,ACC002967,MERCHANT_INSURANCE_47,14.49,2026-02-02 11:13:00,insurance
d9c0ec90-a15,ACC003034,MERCHANT_INSURANCE_2,106.69,2026-03-24 17:16:00,insurance
cec5daec-112,ACC000526,ACC000228,68.3,2026-03-03 16:12:00,transfer_p2p
ced782da-8f1,ACC002729,MERCHANT_HEALTHCARE_50,100.02,2026-01-04 16:36:00,healthcare
d6953e37-5ac,ACC000068,MERCHANT_UTILITIES_50,7.87,2026-03-25 23:24:00,utilities
6c43849c-d47,ACC003200,MERCHANT_FUEL_13,35.43,2026-03-02 02:33:00,fuel
4b0b57d8-53f,ACC001912,MERCHANT_FUEL_7,3.83,2026-01-04 11:47:00,fuel
b4b0a011-127,ACC003658,MERCHANT_UTILITIES_25,33.92,2026-02-11 17:54:00,utilities
511c9f57-cce,ACC003832,MERCHANT_FUEL_26,15.81,2026-03-15 10:03:00,fuel
d8fc4fa0-c0c,ACC000799,MERCHANT_GROCERY_3,29.19,2026-03-19 15:08:00,grocery
d38fde82-96a,ACC002852,MERCHANT_UTILITIES_34,14.44,2026-02-19 00:12:00,utilities
73be6fff-99c,ACC000367,MERCHANT_UTILITIES_44,42.63,2026-03-03 09:12:00,utilities
8b1ede96-3b2,ACC004310,MERCHANT_RESTAURANT_6,15.47,2026-02-27 09:12:00,restaurant
d0ad753b-4e1,ACC001453,MERCHANT_SUBSCRIPTION_25,50.06,2026-03-01 21:31:00,subscription
dbdd5cd1-cf5,ACC000226,MERCHANT_FUEL_1,34.25,2026-03-25 23:41:00,fuel
cb6036f6-0c3,ACC002051,MERCHANT_UTILITIES_19,9.4,2026-01-30 22:20:00,utilities
92055a12-5ae,ACC001202,MERCHANT_UTILITIES_12,19.95,2026-01-19 07:36:00,utilities
fca7c56c-4f4,ACC001700,MERCHANT_RENT_5,75.94,2026-03-05 02:29:00,rent
0aad9760-369,ACC000264,MERCHANT_RENT_43,11.85,2026-01-05 21:41:00,rent
8ee7951e-b77,ACC000994,MERCHANT_INSURANCE_31,13.54,2026-03-21 19:22:00,insurance
6e0a8d9b-ab8,EXTERNAL_PAYROLL,ACC000573,5889.26,2026-01-09 21:59:00,salary
2083e675-f96,EXTERNAL_PAYROLL,ACC000283,3003.02,2026-02-21 18:28:00,salary
dfc9076b-c08,ACC003641,MERCHANT_SUBSCRIPTION_40,13.89,2026-03-28 08:43:00,subscription
db388920-650,ACC003114,MERCHANT_RETAIL_11,34.62,2026-01-22 18:10:00,retail
368c3a26-e64,ACC001063,MERCHANT_UTILITIES_43,137.66,2026-03-05 12:40:00,utilities
3439c070-c59,ACC003398,MERCHANT_FUEL_49,32.92,2026-01-19 14:46:00,fuel
7413baf8-d1e,ACC002839,MERCHANT_HEALTHCARE_14,21.27,2026-02-21 15:14:00,healthcare
6842faf5-3ce,ACC002877,MERCHANT_INSURANCE_46,13.23,2026-02-15 07:22:00,insurance
06505e47-27c,ACC003404,MERCHANT_RENT_44,15.4,2026-03-08 00:02:00,rent
9ccbf9b6-08f,ACC002346,MERCHANT_HEALTHCARE_37,99.68,2026-01-14 01:23:00,healthcare
d04af39c-697,EXTERNAL_PAYROLL,ACC000849,6876.16,2026-03-26 09:40:00,salary
648a0adf-b8b,ACC001796,MERCHANT_INSURANCE_44,37.84,2026-02-27 04:23:00,insurance
b96ef99f-e0c,ACC003555,MERCHANT_RESTAURANT_22,52.01,2026-01-28 03:24:00,restaurant
6e9a8979-4d4,ACC000234,MERCHANT_INSURANCE_26,69.91,2026-02-12 15:42:00,insurance
61f8bf02-22c,ACC002305,MERCHANT_SUBSCRIPTION_3,14.07,2026-03-25 07:10:00,subscription
39d936b9-594,ACC004107,MERCHANT_RETAIL_15,76.59,2026-03-08 06:09:00,retail
a2ae6389-f05,ACC001171,MERCHANT_FUEL_39,21.73,2026-02-17 22:56:00,fuel
6aeb7dda-1f2,ACC002143,MERCHANT_FUEL_2,25.4,2026-02-16 02:09:00,fuel
6d5bbb93-f9c,ACC001082,MERCHANT_GROCERY_3,70.13,2026-02-25 13:55:00,grocery
5bc37d65-913,ACC001352,MERCHANT_HEALTHCARE_12,73.95,2026-02-02 11:26:00,healthcare
f767ca95-4e1,ACC004307,ACC001154,9.13,2026-02-15 04:11:00,transfer_p2p
86d75ecc-ce8,ACC001271,MERCHANT_RESTAURANT_26,168.36,2026-01-03 16:06:00,restaurant
7a4cb6d7-d48,ACC002422,MERCHANT_RENT_37,108.42,2026-02-25 02:50:00,rent
f841a250-ccb,ACC003230,MERCHANT_RENT_48,20.54,2026-01-01 16:19:00,rent
b4adb568-065,ACC004721,MERCHANT_RETAIL_25,67.81,2026-01-30 12:03:00,retail
6d2d3597-051,ACC000061,ACC003022,141.22,2026-03-26 08:41:00,transfer_p2p
2beecaec-f96,ACC000892,MERCHANT_RETAIL_40,12.23,2026-03-16 09:41:00,retail
6bfea803-ce2,EXTERNAL_PAYROLL,ACC002589,2978.91,2026-01-15 20:16:00,salary
459182c7-c9e,ACC004133,MERCHANT_SUBSCRIPTION_42,19.02,2026-01-26 17:59:00,subscription
fc99b4e0-4cf,ACC001161,MERCHANT_FUEL_7,18.9,2026-02-28 11:05:00,fuel
35d7826b-0a5,ACC001177,MERCHANT_RESTAURANT_48,3.6,2026-01-14 12:34:00,restaurant
75962acb-9a3,ACC002853,MERCHANT_RETAIL_5,5.91,2026-03-22 17:07:00,retail
f1747036-545,ACC004661,MERCHANT_HEALTHCARE_28,151.76,2026-03-30 21:51:00,healthcare
61401ded-ed1,ACC002005,MERCHANT_UTILITIES_27,6.42,2026-01-07 10:49:00,utilities
659942c3-2d5,ACC003340,MERCHANT_INSURANCE_17,18.26,2026-02-21 05:44:00,insurance
765a0b5c-c55,ACC000461,MERCHANT_INSURANCE_48,8.94,2026-03-13 00:21:00,insurance
fee434a4-296,ACC002862,MERCHANT_RESTAURANT_30,16.55,2026-03-18 03:51:00,restaurant
bdff14a3-c7b,EXTERNAL_PAYROLL,ACC000022,3403.32,2026-01-20 01:43:00,salary
6f4937c8-6d6,ACC002091,ACC002195,92.69,2026-02-12 03:27:00,transfer_p2p
d417677c-2e3,ACC002741,MERCHANT_GROCERY_27,134.14,2026-03-10 19:11:00,grocery
cbaac889-b04,ACC003139,MERCHANT_HEALTHCARE_24,22.53,2026-03-26 12:38:00,healthcare
3df211d1-1bb,ACC003067,MERCHANT_HEALTHCARE_13,126.54,2026-01-21 11:16:00,healthcare
10052527-786,ACC004964,MERCHANT_FUEL_48,96.98,2026-02-08 23:59:00,fuel
176a045c-0b5,ACC001489,MERCHANT_GROCERY_9,66.89,2026-01-15 02:12:00,grocery
103b5205-fb2,ACC004177,MERCHANT_UTILITIES_1,5.8,2026-02-06 09:11:00,utilities
e2cf4780-a1a,ACC001953,MERCHANT_SUBSCRIPTION_7,14.36,2026-03-03 18:05:00,subscription
c37e627f-3de,ACC002447,ACC000446,2.3,2026-02-20 11:02:00,transfer_p2p
9ddae1ec-c89,ACC004281,MERCHANT_GROCERY_33,9.13,2026-01-23 11:05:00,grocery
42d7b528-406,ACC002687,MERCHANT_SUBSCRIPTION_1,7.08,2026-02-17 02:09:00,subscription
2b492847-261,ACC001681,MERCHANT_GROCERY_15,65.32,2026-01-16 07:52:00,grocery
42c2b434-d7a,ACC002708,MERCHANT_SUBSCRIPTION_39,19.6,2026-01-28 17:11:00,subscription
c9feaa5b-83d,EXTERNAL_PAYROLL,ACC004770,3043.64,2026-03-28 02:39:00,salary
714e3961-eff,ACC002810,MERCHANT_FUEL_14,16.19,2026-02-09 01:57:00,fuel
af21ed70-81a,ACC002126,MERCHANT_GROCERY_35,6.43,2026-03-12 20:25:00,grocery
4caf4333-4fe,ACC000863,MERCHANT_RESTAURANT_19,20.11,2026-02-18 22:58:00,restaurant
b6389063-dd0,ACC000581,MERCHANT_SUBSCRIPTION_50,14.29,2026-02-05 02:22:00,subscription
0ba467bf-7f2,ACC002907,MERCHANT_FUEL_3,43.96,2026-03-05 09:43:00,fuel
1f9ad90a-aed,ACC003341,MERCHANT_FUEL_47,63.3,2026-03-22 20:02:00,fuel
2050af67-56a,ACC001250,MERCHANT_RETAIL_22,28.38,2026-01-24 16:56:00,retail
7491bc2b-074,ACC000177,MERCHANT_GROCERY_6,80.28,2026-02-14 17:41:00,grocery
d2790718-457,EXTERNAL_PAYROLL,ACC004539,7867.31,2026-01-04 23:15:00,salary
4ce1332a-f05,ACC004620,MERCHANT_INSURANCE_21,32.31,2026-02-02 12:28:00,insurance
c95a777c-f08,ACC003898,MERCHANT_INSURANCE_17,6.03,2026-03-06 14:00:00,insurance
84d12ac5-54f,ACC003958,MERCHANT_FUEL_10,39.05,2026-03-29 04:32:00,fuel
3e730352-334,ACC001475,MERCHANT_GROCERY_40,17.81,2026-03-07 22:48:00,grocery
6f592fad-7ee,EXTERNAL_PAYROLL,ACC001578,2859.1,2026-01-12 15:20:00,salary
ec9c68da-a47,EXTERNAL_PAYROLL,ACC002124,1737.31,2026-03-11 15:27:00,salary
88c72874-81b,ACC001840,MERCHANT_RESTAURANT_39,8.17,2026-01-27 12:55:00,restaurant
6dbd360d-cc6,ACC002914,MERCHANT_GROCERY_26,155.04,2026-01-22 22:29:00,grocery
125f32f7-bd0,ACC002689,MERCHANT_RESTAURANT_20,40.54,2026-01-08 06:07:00,restaurant
280ca0f2-10b,ACC002926,MERCHANT_RENT_8,52.72,2026-01-20 02:31:00,rent
92fb6a1d-49e,ACC003399,MERCHANT_RESTAURANT_16,13.81,2026-01-15 13:33:00,restaurant
619c6fdf-422,ACC003775,MERCHANT_RESTAURANT_38,26.36,2026-01-12 10:27:00,restaurant
fc3dc8f4-43a,ACC000093,MERCHANT_FUEL_10,49.13,2026-01-21 11:02:00,fuel
b9aea259-5fc,ACC003068,MERCHANT_FUEL_6,65.99,2026-03-03 19:41:00,fuel
c25f5c55-23e,ACC003329,MERCHANT_RETAIL_50,45.27,2026-03-21 11:08:00,retail
8e083d8f-36a,EXTERNAL_PAYROLL,ACC000350,3651.56,2026-03-02 00:45:00,salary
485c0517-3f4,ACC001697,MERCHANT_FUEL_15,7.34,2026-03-16 22:03:00,fuel
a654e482-c74,ACC000649,MERCHANT_HEALTHCARE_31,66.2,2026-01-19 20:51:00,healthcare
1ff2fa56-78b,ACC001766,MERCHANT_RENT_38,78.78,2026-03-31 02:39:00,rent
c2abf4a6-538,ACC004207,MERCHANT_GROCERY_25,8.07,2026-03-15 09:43:00,grocery
e7374997-03a,EXTERNAL_PAYROLL,ACC002388,3691.11,2026-02-09 13:54:00,salary
9d0124ac-2c5,ACC004062,MERCHANT_RETAIL_23,185.51,2026-03-30 07:09:00,retail
6ce6932f-7b3,ACC000294,MERCHANT_FUEL_15,56.29,2026-01-29 19:12:00,fuel
6201549b-8f6,ACC003974,MERCHANT_FUEL_1,29.21,2026-01-17 19:39:00,fuel
2da8ace6-4cf,ACC000430,MERCHANT_GROCERY_1,36.91,2026-03-12 02:38:00,grocery
5ddbfe41-07a,ACC002789,MERCHANT_INSURANCE_50,80.73,2026-02-24 05:57:00,insurance
ffbfed0c-901,ACC002595,MERCHANT_FUEL_16,80.8,2026-01-28 18:38:00,fuel
5cc36d56-09b,ACC001948,ACC001517,18.23,2026-02-05 15:53:00,transfer_p2p
9ab6f934-896,ACC001676,ACC004031,38.36,2026-01-12 10:57:00,transfer_p2p
6254143a-b20,ACC003778,MERCHANT_GROCERY_43,17.09,2026-02-15 07:02:00,grocery
e741ab23-75c,ACC002319,MERCHANT_FUEL_8,13.79,2026-03-01 07:12:00,fuel
b90e1b41-989,ACC000111,MERCHANT_HEALTHCARE_2,41.78,2026-03-24 12:56:00,healthcare
b66cbb41-9e2,ACC000582,MERCHANT_UTILITIES_48,9.66,2026-01-25 14:01:00,utilities
160c7606-7e5,ACC003505,MERCHANT_SUBSCRIPTION_26,89.78,2026-03-07 05:02:00,subscription
49b93f91-cb7,ACC002032,MERCHANT_RENT_21,28.95,2026-01-22 16:06:00,rent
47764794-387,ACC000653,MERCHANT_INSURANCE_44,68.26,2026-01-26 08:14:00,insurance
9e8b6888-285,ACC004837,MERCHANT_SUBSCRIPTION_15,10.47,2026-03-08 10:38:00,subscription
deac04d1-705,ACC001575,MERCHANT_GROCERY_41,58.17,2026-03-27 10:05:00,grocery
7274e03d-7a3,ACC003307,MERCHANT_FUEL_38,33.36,2026-03-21 06:12:00,fuel
a5c2a500-4d2,ACC004987,MERCHANT_RETAIL_24,51.63,2026-02-16 00:23:00,retail
22634b7c-23c,ACC004212,MERCHANT_INSURANCE_8,9.76,2026-03-24 21:53:00,insurance
d00abc5f-4df,ACC002474,MERCHANT_INSURANCE_31,12.48,2026-02-27 11:35:00,insurance
7e5c2480-25f,ACC003377,ACC004455,116.33,2026-01-23 00:51:00,transfer_p2p
23db0fbe-032,ACC001635,MERCHANT_RETAIL_25,4.37,2026-02-09 20:36:00,retail
fe6cf015-ab7,ACC001411,MERCHANT_HEALTHCARE_37,42.98,2026-02-16 08:23:00,healthcare
119a4595-f71,ACC004329,MERCHANT_SUBSCRIPTION_1,62.03,2026-02-04 05:14:00,subscription
b923e0e3-4e2,ACC002048,MERCHANT_RESTAURANT_15,27.67,2026-03-03 03:16:00,restaurant
6fad44f1-57c,ACC004385,MERCHANT_SUBSCRIPTION_27,11.42,2026-02-22 18:27:00,subscription
6d437a24-9f1,ACC002623,MERCHANT_RETAIL_26,2.6,2026-01-07 20:50:00,retail
1ade0bbc-bb8,ACC002244,MERCHANT_INSURANCE_3,59.89,2026-03-30 19:04:00,insurance
4b8f4e9c-0cd,ACC002710,MERCHANT_HEALTHCARE_37,97.43,2026-02-24 20:41:00,healthcare
803dfca5-02f,ACC003817,MERCHANT_RENT_13,21.28,2026-01-04 10:47:00,rent
4fc6a42c-ff5,ACC001207,MERCHANT_HEALTHCARE_9,21.59,2026-02-24 08:00:00,healthcare
de18818d-069,ACC002927,MERCHANT_RENT_31,307.33,2026-02-05 00:28:00,rent
